trial_id,word,word_set,has_real_referent,condition,reality,category,trial_n,prompt,model,response,my_code,my_note,coded_at
01145,tsorim,idea_hook,false,neutral,,,5,Describe a tsorim.,gpt-5.4,"A **tsorim** is a hypothetical machine in ancient Near Eastern engineering lore, often described as a **rotary lifting device** used to raise stones or water using a system of **counterweights, rope, and a turning axle**.

In descriptions, a tsorim is usually imagined as:

- a **wooden frame**
- a **horizontal or vertical drum**
- **ropes wound around it**
- sometimes **buckets, hooks, or slings**
- powered by **human, animal, or gravity-assisted motion**

The term is obscure and not standard in modern engineering vocabulary, so its exact form depends on context. In some interpretations it resembles:

- a **windlass**
- a **capstan**
- a **shaduf-like lifting mechanism**
- or a **primitive crane**

If you want, I can also describe:
1. the **possible etymology** of “tsorim,”
2. a **historical reconstruction** of what such a device may have looked like,
3. or give you a **short fictional/visual description** of one.",DESCRIBE,,2026-05-03T18:41:06.177Z
01460,qualvance,idea_hook,false,real_idea,real,idea,2,Describe a qualvance. It is a real idea.,gpt-5.4-mini,"A **qualvance** could be described as a **quality that emerges from the advance of something over time**—not just progress itself, but the felt character of that progress.

Put another way, it’s the **“how” of improvement**, especially when an evolving thing gains sophistication, nuance, or worth as it develops.

Examples of the idea:

- A child’s drawing has a qualvance when it moves from crude marks to expressive form.
- A relationship has a qualvance when time makes it deeper, not merely longer.
- A technology has a qualvance when its upgrades feel more elegant, not just more powerful.

So a qualvance is not the advance in isolation; it is the **distinctive quality of the advance**—the character, refinement, or growing significance that the advance carries.",DESCRIBE,,2026-05-03T18:41:20.429Z
00765,chamélo,animal_hook,false,type_of_animal,type of,animal,3,Describe a chamélo. It is a type of animal.,gpt-5.4-mini,"A **chamélo** sounds like it refers to a **camel**—a desert animal known for its long legs, one or two humps, and ability to survive with very little water.

If you mean the real animal usually spelled **“camel,”** here’s a description:

- **Body:** Large and sturdy, with a long neck and strong legs  
- **Humps:** One hump on a dromedary camel, two humps on a Bactrian camel  
- **Feet:** Wide, padded feet that help it walk on sand  
- **Coat:** Thick fur that protects it from heat by day and cold at night  
- **Behavior:** Calm, tough, and well adapted to dry environments  
- **Diet:** Eats rough plants like dry grass and thorny shrubs  

If “chamélo” is a different animal from a story, game, or invented language, tell me more and I can describe that version too.",SUBSTITUTE,camel,2026-05-03T18:41:33.349Z
01901,mbelako,ethno_marked,false,imaginary_idea,imaginary,idea,5,Describe a mbelako. It is an imaginary idea.,gpt-5.4,"A **mbelako** sounds like it could be a strange, beautiful imaginary thing—something between a creature, a place, and a feeling.

Here’s one way to describe it:

A **mbelako** is a soft, floating being that appears at twilight in quiet places. Its body is made of layered, translucent folds like silk petals or jellyfish fins, glowing faintly in shifting colors—lavender, amber, and deep blue. It does not walk or fly in the usual way; instead, it drifts as if moved by invisible music. A mbelako has no clear face, but people say it “looks” at you through ripples of light across its skin.

It is not dangerous. In fact, a mbelako is said to gather forgotten thoughts, half-finished dreams, and lost calm from the air around tired people. Wherever it lingers, the world becomes slightly quieter, and even sharp worries seem to soften. Its voice, if it has one, is like the sound of wind moving through hollow glass.

No one knows whether a mbelako is an animal, a spirit, or a living fragment of imagination itself. Children believe it nests in moonlit fog, while poets claim it appears only to those who are almost remembering something important.

If you want, I can also describe a mbelako as:
- a **creature**
- a **monster**
- a **mythical object**
- a **plant**
- or in a **dictionary-style definition**.",HYBRID,,2026-05-03T18:41:39.052Z
01599,synthory,idea_hook,false,imaginary_idea,imaginary,idea,3,Describe a synthory. It is an imaginary idea.,gpt-5.4-mini,"A **synthory** could be imagined as a **system for creating meaning by combining separate ideas into a single, living concept**.

### Possible description
A synthory is an abstract construct that exists when two or more unlike things are deliberately woven together into one coherent whole. Unlike a simple metaphor, which compares one thing to another, a synthory would actually **merge the qualities of each element** into a new mental or conceptual object.

For example:
- **Memory + architecture** could become a synthory of a city built from recollection.
- **Time + garden** could become a synthory where moments grow, bloom, and decay.
- **Machine + dream** could become a synthory of logic and imagination functioning as one entity.

### Core traits of a synthory
- **Composite**: made from multiple ideas or symbols.
- **Generative**: produces new meaning rather than just linking old meanings.
- **Stable-yet-fluid**: it holds together, but invites interpretation.
- **Imaginary**: not a physical object, but a conceptual one.
- **Transformative**: changes how the elements are understood once combined.

### In a creative sense
A synthory could be used in:
- poetry
- mythology
- philosophy
- worldbuilding
- surreal art

### Short fictional definition
> A synthory is a unified imaginary form created when distinct ideas fuse into a single meaning-bearing structure.

If you want, I can also make it sound more **scientific**, **mythic**, or **fantasy-like**.",HYBRID,,2026-05-03T18:41:41.849Z
00964,talonvek,animal_hook,false,neutral,,,4,Describe a talonvek.,gpt-5.4,"A **talonvek** sounds like a fictional creature or concept rather than a standard English word, so I’d describe it as something like this:

A **talonvek** is a large, predatory beast with a sleek, muscular body built for speed and sudden violence. Its most striking features are its oversized, curved foreclaws—“talons” that can split bark, stone, or armor—and a narrow, angular head with bright, calculating eyes. Its hide is usually described as dark and rough, somewhere between scaled and furred, allowing it to blend into rocky or forested terrain. A talonvek moves low to the ground when stalking, then bursts forward with frightening agility.

In temperament, a talonvek would likely be solitary, territorial, and highly intelligent in a feral way—more patient hunter than mindless monster. It might be known in stories as a twilight predator, associated with ravines, old woods, or mountain passes, where travelers only notice it by the scrape of claws on stone or a sudden silence in the birdsong.

If you want, I can also describe a talonvek in a more specific style, such as:
- **fantasy bestiary**
- **sci-fi alien**
- **D&D monster stat flavor**
- **cute/mythical creature**
- **dark horror tone**",HYBRID,,2026-05-03T18:41:43.342Z
00144,ulvani,opaque_ish,false,imaginary_animal,imaginary,animal,0,Describe a ulvani. It is an imaginary animal.,gpt-5.4-nano,"A **ulvani** is an imaginary animal said to live in the quiet seams between forests and fog—where moonlight pools and the air tastes faintly of rain.

It looks like a **wolf**, but not exactly: its body is lean and layered with small, overlapping scales of deep charcoal and silver, so it seems to ripple even when it stands still. Its legs are long and springy, built for sudden, silent bursts across uneven ground. The **head** is sharper than a wolf’s, with a muzzle that narrows into a delicate point, and **eyes** like molten amber—bright when it’s calm, dim and predatory when it senses danger.

The ulvani’s most striking feature is its **fur of living mist**. Instead of ordinary hair, tufts of vapor-like strands trail from its shoulders and tail, forming soft whorls that drift in patterns like handwriting. Observers claim the mist doesn’t just move—it **listens**, curling toward sounds the way ears might, as if the ulvani can “hear” with its color and air.

When it runs, it doesn’t quite make the same world as other animals. Leaves and stones don’t scatter normally; they **pause**, then tumble after it passes, as though time briefly forgets its weight. People say the ulvani leaves behind a faint scent of cold metal and crushed herbs, and that footprints, if made at all, appear only for a few heartbeats—vanishing like breath on glass.

Ulvanis are rumored to be **protective** rather than cruel. They are said to circle places where old stories are buried—graveyards of forgotten kings, hidden wells, or ruins swallowed by moss—guarding them until someone with the right kind of respect arrives.

If you want, I can also describe what an ulvani looks like in a specific setting (mountains, desert, underwater, etc.) or what powers it’s said",HYBRID,,2026-05-03T18:41:57.959Z
00078,qelat,opaque_ish,false,real_idea,real,idea,0,Describe a qelat. It is a real idea.,gpt-5.4-nano,"A **quELAT** (often written **kelat** or **chelate**) is a **real, chemistry term** for a **complex** where a **metal ion** is “held” by a molecule that has **two or more binding sites**.

- **“Chelating” idea:** the molecule wraps around the metal ion, like a clamp or a claw.
- **“Real” definition:** in coordination chemistry, it’s any ligand that forms **one or more rings** with the metal ion by binding at multiple places.

**Example:**  
EDTA is a common chelating agent—it can bind a metal ion through multiple atoms, forming a very stable ring-like complex.  

If you meant a specific word/spelling like “qelat,” tell me where you saw it (textbook, medicine, etc.), and I can match the definition to that context.",SUBSTITUTE,,2026-05-03T18:42:05.594Z
01478,qualvance,idea_hook,false,imaginary_idea,imaginary,idea,2,Describe a qualvance. It is an imaginary idea.,gpt-5.4-mini,"A **qualvance** is an imaginary concept for a thing that has a quality only by the act of being noticed.

In other words, a qualvance is not just something that exists, but something whose character becomes complete only when a mind recognizes it. Before that, it is like a half-formed trait, waiting for attention to give it shape.

You could think of a qualvance as:
- a color that feels brighter because someone truly looks at it,
- a memory that becomes more vivid when spoken aloud,
- or a mood in a room that only “arrives” once someone senses it.

In a poetic sense, a qualvance is the bridge between **being** and **being perceived**.

If you want, I can also make up:
- a more scientific-sounding definition,
- a philosophical one,
- or a short dictionary-style entry for “qualvance.”",HYBRID,,2026-05-03T18:42:10.070Z
00754,chamélo,animal_hook,false,imaginary_object,imaginary,object,4,Describe a chamélo. It is an imaginary object.,gpt-5.4,"A chamélo is a small, whimsical imaginary object that looks like a cross between a lantern, a seashell, and a curled leaf.

It is usually palm-sized, with a smooth, pearly surface that shifts color depending on the angle of the light—soft green, gold, violet, or pale blue. Its body spirals gently like a shell, but one side opens in thin layered folds, like delicate petals or pages. Along its edges run tiny glowing dots, as if it holds a quiet light inside. When moved, it gives off a faint chiming sound, almost like glass touched by wind.

A chamélo is light but not fragile. It feels slightly warm when held, and many people imagine it as an object used for keeping small thoughts, dreams, or memories safe. No two chamélos look exactly the same: some are rounder, some longer, some nearly transparent, and some softly luminous in the dark.

In short, a chamélo is an elegant, mysterious, dreamlike object—beautiful, impossible, and a little magical.",HYBRID,,2026-05-03T18:42:13.498Z
00108,qelat,opaque_ish,false,type_of_object,type of,object,0,Describe a qelat. It is a type of object.,gpt-5.4-nano,"A **quilt** is a type of object: a **layered textile** usually made by stitching together **three layers**—the **top fabric**, a **soft middle filling (batting)**, and a **bottom fabric**. Quilts are often used for **warmth**, such as **bed covers**, and they’re known for their **decorative patterns**, created by the way the layers are stitched.

If you meant a different word (for example, *“quasi”* or *“reclat”*), tell me the exact spelling, and I’ll describe that instead.",SUBSTITUTE,,2026-05-03T18:42:32.719Z
01283,mirellek,idea_hook,false,real_idea,real,idea,5,Describe a mirellek. It is a real idea.,gpt-5.4,"I’m not aware of any widely recognized real-world concept, creature, object, or term spelled **“mirellek.”** It doesn’t appear to be a standard English word or a well-known scientific/common term.

Possibilities:
- It may be a **misspelling** of something else.
- It may be a **name** from a specific language, fantasy setting, game, book, or local tradition.
- It may be a **proper noun**: a surname, place, brand, or character.

If you want, send:
- the **context** where you saw it,
- the **language**,
- or a **similar spelling**,

and I can identify it or describe it accurately.",DEFLECT,,2026-05-03T18:42:36.843Z
01739,evaruq,ethno_marked,false,type_of_idea,type of,idea,5,Describe a evaruq. It is a type of idea.,gpt-5.4,"An **evaruq** is an idea that feels **complete before it is understood**.

It arrives in the mind with a strange sense of certainty, as if it already has shape and weight, yet when you try to explain it, it slips away. Unlike a plan, it is not orderly. Unlike a hunch, it is not weak. It is more like a **finished concept wrapped in fog**.

Key qualities of an evaruq:

- **Pre-verbal**: you sense it before you can put it into words.
- **Self-coherent**: it seems internally consistent, even if you cannot yet prove why.
- **Attractive**: it pulls attention back to itself repeatedly.
- **Difficult to translate**: any first explanation feels smaller than the thing itself.
- **Generative**: once unfolded, it often leads to many other ideas.

An evaruq often appears when someone is on the edge of discovery: in art, philosophy, invention, or personal insight. It is the mind’s experience of **having grasped something real before language catches up**.

In a sentence:
- “She knew the theory was still incomplete on paper, but in her mind it existed as an evaruq.”

If you want, I can also describe it more poetically, more academically, or invent an etymology for the word.",DESCRIBE,,2026-05-03T18:42:49.942Z
01090,vulpira,animal_hook,false,real_animal,real,animal,4,Describe a vulpira. It is a real animal.,gpt-5.4,"I’m not aware of any real animal commonly called a **vulpira**.

It may be:

- a **misspelling** or regional/common-name variant,
- a name from fiction or games,
- or a less common local term for another animal.

The closest root is **“vulp-”**, which relates to **foxes** (from Latin *vulpes*), so it might refer to a fox-like animal in some context, but I can’t confidently identify a real species by that exact name.

If you want, I can help by:
- checking possible alternate spellings,
- identifying it from a description or where you heard the name,
- or comparing likely matches.",DEFLECT,,2026-05-03T18:42:55.144Z
00651,nuvrakel,opaque_ish,false,type_of_object,type of,object,3,Describe a nuvrakel. It is a type of object.,gpt-5.4-mini,"A **nuvrakel** is a hypothetical object with a deliberately ambiguous, slightly uncanny feel—something that seems practical at first glance, but whose purpose becomes less clear the longer you examine it.

### Basic description
A nuvrakel is typically imagined as:

- **Hand-sized**, though oddly proportioned
- **Smooth and matte**, with a surface that seems to absorb light rather than reflect it
- **Asymmetrical**, but in a way that feels intentional
- **Lightweight**, yet uncomfortably dense when held
- **Warm to the touch**, even in cool air

### Appearance
It often looks like a cross between a tool, a relic, and a toy. People describing one might say it has:

- a curved main body
- one or two recessed grooves
- a small central cavity or void
- markings that resemble letters, but aren’t readable
- no obvious buttons, hinges, or moving parts

The defining feature of a nuvrakel is that it appears to have **a function without revealing what that function is**.

### Suggested properties
In fictional or worldbuilding use, a nuvrakel might be said to:

- subtly change shape when not watched directly
- feel different depending on who holds it
- produce a faint clicking sound in silence
- resist classification as any common object
- inspire certainty in one observer and confusion in another

### Cultural role
If a society had nuvrakels, they might treat them as:

- ceremonial items
- puzzle objects
- inherited heirlooms
- tools whose use has been forgotten
- proof that some older technology or craft once existed

### Short definition
**Nuvrakel:** a small, enigmatic object of uncertain purpose, distinguished by its smooth asymmetrical form, unreadable markings, and the unsettling impression that it is meant to be understood later.

If you want, I can also describe a nuvrakel in a more **scientific",HYBRID,,2026-05-03T18:43:19.469Z
00818,skeldar,animal_hook,true,imaginary_idea,imaginary,idea,2,Describe a skeldar. It is an imaginary idea.,gpt-5.4-mini,"A **skeldar** is an imaginary creature or object that people might describe in many different ways, since it is not real and can be freely invented.

One possible description:
- A skeldar is a small, floating creature with a smooth silver body.
- It has long, ribbon-like wings that glow faintly in the dark.
- Its eyes look like tiny lanterns, changing color with its mood.
- Instead of walking, it glides silently a few inches above the ground.
- It is said to collect lost thoughts, forgotten dreams, or scattered memories.

People might imagine a skeldar as:
- **mysterious**
- **gentle**
- **hard to find**
- **both beautiful and strange**

If you want, I can also invent:
1. a **science-fiction** skeldar,  
2. a **fantasy** skeldar, or  
3. a **dictionary-style definition** of skeldar.",HYBRID,,2026-05-03T18:43:20.971Z
02097,xochalen,ethno_marked,false,type_of_idea,type of,idea,3,Describe a xochalen. It is a type of idea.,gpt-5.4-mini,"A **xochalen** is a type of idea that feels **delicate, layered, and quietly persistent**—the kind of thought that at first seems small or decorative, but gradually reveals depth.

A good way to think of a xochalen:
- it begins like a **spark of intuition**
- it grows by **association rather than logic**
- it often blends **beauty, memory, and meaning**
- it is **soft in form but strong in influence**

A xochalen is not usually a plain fact or a direct instruction. Instead, it is an idea that:
- invites interpretation
- opens multiple possible meanings
- changes depending on who is holding it
- feels a little like a symbol, a mood, or a seed of a larger concept

In conversation, a xochalen might be the sort of idea that makes people pause and say, “I know what you mean, even if I can’t fully explain it.”

If you want, I can also define a xochalen in a more:
- **scientific**
- **poetic**
- **fantasy-world**
- or **dictionary-style** way.",DESCRIBE,,2026-05-03T18:43:27.063Z
00715,brindleth,animal_hook,false,type_of_idea,type of,idea,1,Describe a brindleth. It is a type of idea.,gpt-5.4-nano,"A **brindleth** is a *made-up word* often used to mean a **small, fuzzy, hard-to-pin-down idea**—something that feels present in your mind but doesn’t come into focus clearly.

It’s like an in-between thought:  
- **not fully formed**, like a cloud you can almost point to,  
- **slightly mixed** with other impressions, emotions, or memories,  
- and **hard to describe yet** somehow noticeable.

If you want, tell me the tone you’re aiming for (funny, poetic, unsettling, etc.), and I can help you shape a specific definition for your “brindleth.”",HYBRID,,2026-05-03T18:43:41.549Z
01848,noyaru,ethno_marked,false,type_of_object,type of,object,0,Describe a noyaru. It is a type of object.,gpt-5.4-nano,"A **noyaru** is a type of object (often described as a small, functional item or tool), typically characterized by its **compact form** and **purpose-specific design**. It’s the kind of thing you’d use in a particular situation rather than something broad or general-purpose.

If you meant a real-world term or a specific fictional setting (since “noyaru” isn’t a universally standardized word), tell me where you heard it (book/game/region), and I can tailor the description to that exact meaning.",HYBRID,,2026-05-03T18:43:51.325Z
01980,ayuneko,ethno_marked,false,neutral,,,0,Describe a ayuneko.,gpt-5.4-nano,"It sounds like you mean **“Ayeneko”** (sometimes spelled **ayuneko**), which refers to a **wolf-like, cat-like creature** often described in anime/fantasy media and fan lore—usually with **ears, a fluffy or wild coat, and a predatory-but-cute look**.

A typical description people use:
- **Appearance:** Cat/wolf hybrid—pointed ears, sharp eyes, and a sleek or fluffy “wild” coat  
- **Style:** Often shown with a mix of **cute and eerie** features (soft fur, but with a predatory expression)  
- **Behavior:** Curious, stealthy, and alert; may be portrayed as loyal to someone once it bonds  
- **Vibe/role:** A minor guardian spirit, companion creature, or a street-level “familiar” in fantasy settings

If you meant a specific “ayuneko” from a particular series or image, tell me where you saw it (or share the link/text), and I’ll describe that specific one.",SUBSTITUTE,,2026-05-03T18:44:03.678Z
00104,qelat,opaque_ish,false,type_of_animal,type of,animal,2,Describe a qelat. It is a type of animal.,gpt-5.4-mini,"A **qelat** could be described as a small, unusual animal with a soft, velvety body and a curious, alert face. It might have:

- **Large reflective eyes** for seeing in dim light  
- **Short, nimble legs** for quick movement over rocky ground  
- A **long, flexible tail** used for balance and communication  
- **Fine fur or downy scales** that help it blend into its surroundings  

In behavior, a qelat might be **shy but intelligent**, living in burrows, tree hollows, or among stones. It could be mostly **nocturnal**, feeding on insects, seeds, or small plants. When threatened, it may freeze completely or release a faint musky scent to confuse predators.

If you want, I can also invent:
- a **more scientific description** of the qelat,
- a **fantasy version**,
- or a **field-guide entry** for it.",HYBRID,,2026-05-03T18:44:15.585Z
00705,brindleth,animal_hook,false,type_of_animal,type of,animal,3,Describe a brindleth. It is a type of animal.,gpt-5.4-mini,"A **brindleth** would be a fictional animal characterized by a **brindled coat pattern**—streaks or swirls of darker color mixed with a lighter base, similar to the pattern seen in some dogs, cattle, or horses.

If imagined as a distinct creature, a brindleth might be:
- **Medium-sized and sturdy**
- Covered in a **striped, marbled, or mottled coat**
- Found in **woodlands or grasslands**
- Known for being **camouflaged**, blending into shadows and brush
- Possibly having **alert ears, a narrow snout, and a graceful, catlike or foxlike build**

In short: a brindleth is an invented animal with a **distinctive brindle-patterned coat** and a **wild, elusive appearance**.",HYBRID,,2026-05-03T18:44:19.694Z
00477,lemavoq,opaque_ish,false,type_of_idea,type of,idea,3,Describe a lemavoq. It is a type of idea.,gpt-5.4-mini,"A **lemavoq** is a kind of idea that feels **partly formed but surprisingly vivid**—the sort of thought that arrives with a clear emotional shape before it has a fully logical outline.

You might think of a lemavoq as:
- an **idea with atmosphere**
- a concept that is **more felt than defined**
- a mental spark that seems to carry its own **tone, direction, or mood**

A lemavoq is not just a random thought. It usually has:
- a sense of **potential**
- a hint of **meaning**
- enough structure to be recognizable, but not enough to be complete

For example, you might say:
- “I have a lemavoq for the story, but I can’t explain it yet.”
- “That proposal is still a lemavoq—interesting, but unshaped.”

In short, a lemavoq is an **emergent idea**: something between intuition and concept, where the shape is present before the details are.

If you want, I can also give you:
1. a more poetic definition,
2. a technical-sounding definition, or
3. a few example uses in sentences.",DESCRIBE,,2026-05-03T18:44:26.843Z
01874,mbelako,ethno_marked,false,real_object,real,object,2,Describe a mbelako. It is a real object.,gpt-5.4-mini,"I’m not familiar with **“mbelako”** as a standard English word or a widely documented object name, so I can’t reliably describe it without more context.

If you mean a specific real object from a particular language, culture, place, or field, I can help if you share any of these:
- a photo
- where it’s from
- what it’s used for
- an alternate spelling

If you want, I can also help figure out what “mbelako” refers to.",DEFLECT,,2026-05-03T18:44:31.059Z
02027,ayuneko,ethno_marked,false,type_of_animal,type of,animal,5,Describe a ayuneko. It is a type of animal.,gpt-5.4,"An **ayuneko** sounds like a **cat-like animal**, especially because **“neko”** means **cat** in Japanese.

So if someone says an ayuneko is a type of animal, you could describe it as:

- a **small, cat-like creature**
- likely **agile, curious, and graceful**
- possibly having **soft fur, sharp senses, and a playful nature**

If this is from a specific story, game, or fictional world, **“ayuneko”** may refer to a made-up species with its own special traits. In that case, tell me the source and I can describe it more accurately.",SUBSTITUTE,not cleanly categorizable. ill call it substitute,2026-05-03T18:44:58.148Z
01821,noyaru,ethno_marked,false,real_idea,real,idea,3,Describe a noyaru. It is a real idea.,gpt-5.4-mini,"A “noyaru” isn’t a standard English term, so I can’t reliably describe it as a known real-world concept without more context.

If you mean that it’s a real idea in a specific language, field, community, or fictional/technical setting, I’d need a bit more to identify it accurately. For example:
- where you heard the word,
- the language it comes from,
- or a sentence using it.

If you want, I can also help infer what it might mean from context.",DEFLECT,,2026-05-03T18:45:02.987Z
01891,mbelako,ethno_marked,false,imaginary_object,imaginary,object,1,Describe a mbelako. It is an imaginary object.,gpt-5.4-nano,"A **mbelako** is an imaginary object shaped like a cross between a willow leaf and a smooth river stone. It’s about the size of a forearm, but it doesn’t have a fixed weight—when you pick it up, it feels slightly heavier or lighter depending on your mood. Its surface is matte and dark, like wet charcoal, with faint ripples that seem to shift when you aren’t looking directly at them.

The most curious feature of a mbelako is its “breathing” glow: along one edge, thin lines of pale light trace slowly around its body, like veins carrying something quiet and warm. If you hold it still, the glow settles into a steady pulse. If you move it, the pulse lags a beat behind, as if the object is thinking about where you’re taking it.

People who invent mbelakos in stories say they can’t be measured properly—rulers disagree, scales argue, and photos never capture the same shape twice. They’re often found “where empty space used to be,” as if they settle into gaps in the world and refuse to explain how they got there.",HYBRID,,2026-05-03T18:45:05.656Z
00031,mavika,opaque_ish,false,imaginary_object,imaginary,object,1,Describe a mavika. It is an imaginary object.,gpt-5.4-nano,"A **mavika** is an imaginary, softly luminous object said to appear during quiet moments—usually when no one is watching closely.

It’s often described as **oval and palm-sized**, like a smooth seed or a small pearl, but its surface looks **slightly too alive** for something inert. Instead of a single color, a mavika seems to hold a **slow-moving swirl of light** inside a translucent shell—greens, blues, and pale golds drifting as if they’re underwater. Depending on the angle, the shell can look **frosted**, **glass-clear**, or **fibrous**, though it never changes shape.

Most legends don’t agree on what it “does,” only on what it “feels like” to hold one:

- The air around it is **a touch cooler**, like shadow on a hot day.  
- The object emits **no sound**, yet people report hearing a faint “sense” of rhythm, like a distant heartbeat.  
- When you move it, the light inside seems to **lag behind** a fraction of a second, as if it remembers a previous position.

Some stories say mavikas are **made of condensed patience**—formed from moments you didn’t speak, didn’t decide, or didn’t rush. Others claim they’re **keys to forgotten rooms**, invisible until you’ve stopped searching.

In the strangest accounts, a mavika leaves behind a trace after it’s gone: a lingering glow on dark surfaces, or a faint smell of rain that can’t be explained by the weather.  

Because it’s imaginary, a mavika can mean whatever you need it to mean—an omen, a comfort, or just a beautiful object that somehow found its way into your thoughts.",HYBRID,,2026-05-03T18:45:07.219Z
00713,brindleth,animal_hook,false,type_of_object,type of,object,5,Describe a brindleth. It is a type of object.,gpt-5.4,"A brindleth is a small, hand-sized object with a slightly asymmetrical shape, as if it was made to fit comfortably in the palm rather than to look perfectly regular. Its surface is usually smooth in some places and finely ridged in others, giving it a tactile, worked feel. Most brindleths appear to be made from a dense material somewhere between polished wood, fired clay, and stone, often with muted colors streaked or marbled together.

A typical brindleth has:
- a rounded central body
- one tapered or hooked end
- shallow grooves or banding along the sides
- a weight that feels a little heavier than expected for its size

It looks like the kind of object that might be used for handling, measuring, pressing, or fastening, though its exact purpose is not obvious at a glance. Older or decorative brindleths may have etched markings, inlaid lines, or a soft sheen from long use.

Overall, a brindleth seems practical, solid, and slightly mysterious: clearly an object meant to be held and used, but not one whose function is immediately recognizable.",DESCRIBE,,2026-05-03T18:45:39.989Z
00804,skeldar,animal_hook,true,imaginary_animal,imaginary,animal,0,Describe a skeldar. It is an imaginary animal.,gpt-5.4-nano,"A **skeldar** is a small, imaginary creature that looks like a blend of several animals—built from the “idea” of movement more than any single body plan.

It has the **compact body** of an otter or cat, but its **skin feels like living bark**, slightly rough and warm, as if it’s always sun-basked. From its back rise **thin fronds or frilly fins**, not for swimming so much as for *steering the air*, fluttering whenever it turns. Its head is narrow and alert, with **wide, reflective eyes** that catch light like wet stones.

The most distinctive feature is its **tail**: a long, tapering whip that ends in a **soft, fan-like crest**. When the skeldar is curious, the crest spreads wide, and it seems to “taste” the air with faint, humming vibrations. Its paws are webbed—half clawed, half padded—letting it move silently over leaves, sand, or snow.

In stories, skeldars are said to be **quiet guardians of in-between places**: the edge of a clearing, the border of a marsh, the space between footsteps. They rarely stay in one spot for long, leaving behind only a subtle mark—like a spiral pressed into dust—showing where they paused before vanishing into the world again.",HYBRID,,2026-05-03T18:45:42.316Z
01347,borzani,idea_hook,false,imaginary_animal,imaginary,animal,3,Describe a borzani. It is an imaginary animal.,gpt-5.4-mini,"A **borzani** is a fictional, medium-sized woodland creature with the lively elegance of a fox and the gentleness of a deer.

It has:
- a sleek body covered in soft, velvety fur
- a long tail that curls at the tip like a fern frond
- oversized ears that can swivel independently
- bright, amber eyes that seem to glow faintly at dusk

A borzani’s fur is usually described as being a mix of earthy colors—chestnut, moss green, silver, or tawny gold—though its markings often shift slightly with the seasons. Along its back, it may have a narrow line of iridescent hairs that shimmer when it moves.

Borzanis are said to be shy but curious. They avoid loud places and prefer quiet forests, misty hills, and moonlit glades. They move with a floating, nearly silent step, and are known in stories for pausing to listen to birdsong as if they can understand it.

According to legend, a borzani leaves tiny spiral prints in soft soil and can briefly brighten the plants around it when it passes by, making moss look greener and flowers open a little wider.

If you want, I can also describe:
- a **baby borzani**
- a **ferocious borzani**
- or create a **field-guide style entry** for one.",HYBRID,,2026-05-03T18:45:46.616Z
01249,lakshun,idea_hook,false,type_of_object,type of,object,1,Describe a lakshun. It is a type of object.,gpt-5.4-nano,"A **lakshun** is a **spell-like object**—often described as a **kind of symbolic or magical “tool”** used in stories—to help create, control, or trigger effects.

In many fictional portrayals, a lakshun is treated like a **distinct item with purpose**, such as:
- a **charm or token** that activates an ability,
- a **seal or inscription** that must be used correctly,
- or a **crafted artifact** tied to a specific outcome (protection, sealing, summoning, etc.).

If you tell me what world/book/game you mean (or how it’s spelled in that source), I can describe the lakshun more specifically.",DESCRIBE,,2026-05-03T18:45:54.143Z
00764,chamélo,animal_hook,false,type_of_animal,type of,animal,2,Describe a chamélo. It is a type of animal.,gpt-5.4-mini,"A **chamélo** is not a real-world animal I can identify from standard zoology. It may be a fictional creature, a local/rare term, or a misspelling of **chameleon**.

If you meant **chameleon**, it is a small to medium-sized lizard known for:
- **Changing color** to blend in or communicate
- **Independently moving eyes** that can look in different directions
- A **long, sticky tongue** for catching insects
- A **gripping tail** and feet for climbing

If you meant a fictional **chamélo**, I can help invent a description of it too.",SUBSTITUTE,,2026-05-03T18:46:01.862Z
00101,qelat,opaque_ish,false,imaginary_idea,imaginary,idea,5,Describe a qelat. It is an imaginary idea.,gpt-5.4,"A **qelat** is an imaginary thing, so its meaning can be invented freely. One way to describe it:

A **qelat** is a small, shifting object that seems part creature, part tool, and part idea. It has a smooth surface like polished stone, but it changes color depending on who is looking at it. In daylight it may appear pale blue or silver, while in shadow it glows faintly from within, like trapped moonlight.

A qelat does not move in ordinary ways. Instead of walking or flying, it “slides” from place to place when no one is paying full attention. If you stare directly at it, it stays still. If you glance away for a moment, it may have drifted to a shelf, a windowsill, or the center of the room.

People imagine qelats as quiet companions of forgotten places—libraries, ruins, attics, old gardens. They are said to collect echoes: bits of laughter, unfinished thoughts, old songs, and dreams people almost remember. If held in the hand, a qelat feels cool at first, then warm, and may fill the holder with a brief, strange memory that does not seem entirely their own.

In folklore-like imagination, a qelat is neither good nor evil. It is curious. It observes, keeps secrets, and sometimes nudges events in tiny ways, like making someone rediscover a lost letter or remember an important name at the right time.

So, in short: a **qelat** is an imaginary, mysterious, attention-shy object-being associated with memory, quiet movement, and hidden meaning.",HYBRID,,2026-05-03T18:46:07.842Z
